home_team,away_team,home_score,away_score,point_spread,is_conference,is_neutral,home_advantage,off_eff_diff,def_eff_diff,adj_off_eff_diff,adj_def_eff_diff,efg_pct_diff,ts_pct_diff,threepar_diff,ftr_diff,luck_diff,net_rating_diff,rating_luck_interaction,shooting_strength_interaction
Washington State Cougars,Baylor Bears,59,65,-6,0,1,,-14.091140269161542,7.1193435207189,-11.893948413948806,-4.941702099536045,-0.024358449046324,-0.0560517819849094,0.1196113365754616,-0.1537301095285827,-0.0667286248297573,-6.9522463144127595,0.463913836038512,0.16934593760711703
Texas A&M-Corpus Christi Islanders,Oklahoma State Cowboys,58,81,-23,0,0,-21.0,-28.70060382830121,9.940215500164186,-21.173033089013003,8.682637137017934,-0.1192470522770338,-0.1376953006945644,0.0494243598211232,-0.2285938649400124,0.0948432122683568,-29.855670226030934,-2.831607668661512,3.5602006682093923
Northwestern State Demons,Baylor Bears,48,58,-10,0,0,-11.25,-27.50123801615553,1.01049619025261,-20.736767739977537,-8.265640408387483,-0.1118542328392239,-0.1548737675520307,0.0728010594084933,-0.2843696919294856,0.3142730967244381,-12.47112733159005,-3.9193398061435833,1.3949483803152825
Houston Christian Huskies,Texas Tech Red Raiders,67,111,-44,0,0,-43.666666666666664,-34.194617465161116,32.735532702226976,-28.064000697085945,20.563143415857297,-0.1364829977333257,-0.150827415413196,0.0361765142184762,-0.0917999348550889,0.2435749096141928,-48.62714411294324,-11.844352232106479,6.6367783997449346
Radford Highlanders,Kansas State Wildcats,65,73,-8,0,0,-7.0,-6.372298766995087,15.138921713387262,-4.260342144119619,4.413173119124139,-0.0362974972336611,-0.0615463978980114,-0.0009213235115561,-0.1164445454185272,-0.0715434954323316,-8.673515263243756,0.620533599618138,0.3148268962737076
Louisiana Ragin' Cajuns,Texas Longhorns,72,100,-28,0,0,-28.0,-17.571149542253863,29.30328062871621,-9.805206284483546,18.39854075535993,-0.0449925643778737,-0.0534106948878488,-0.0151242049356707,0.1447756033710815,0.1685960587087333,-28.20374703984348,-4.755040591735714,1.2689589043874228
TCU Horned Frogs,Utah Utes,75,71,4,0,0,17.670329670329668,15.283103419695353,-1.983597083784744,6.94089089519008,3.170074684199946,0.0345341052233303,0.0398424979676313,-0.0750282748853228,-0.0087310720174207,-0.094979561210902,3.770816210990135,-0.35815046912679904,0.130221763808173
Stony Brook Seawolves,West Virginia Mountaineers,64,75,-11,0,0,-23.5,-28.334949609460935,18.063306999042013,-19.61369912259218,13.428702486712396,-0.1062856880009942,-0.1034175681269233,0.1767695274745714,-0.1556384995428218,0.2007170019110558,-33.04240160930458,-6.63217178696066,3.511934388250095
Harvard Crimson,Kansas Jayhawks,54,68,-14,0,0,-14.0,-26.44374235124883,10.935213747259382,-23.308232234732586,6.2913021561056155,-0.0593683690054446,-0.1019181683524549,0.0625317045548587,-0.0454005233080774,-5.236461235950257e-05,-29.5995343908382,0.0015499681443980075,1.75727608010463
East Texas A&M Lions,Texas Longhorns,72,97,-25,0,0,-25.0,-5.05358537813936,43.51972736875257,2.357175685759799,32.35548251276353,0.070162344170092,0.0794401289902785,-0.0293086020987913,0.0540701162490211,0.1670261348062748,-29.99830682700373,-5.010501240047119,-2.1047515281162563
South Carolina State Bulldogs,Texas Tech Red Raiders,71,110,-39,0,0,-29.0,-13.88718836318712,32.95119570847413,-11.945409733413271,26.26036708269268,-0.0873903698675828,-0.0987944376904673,-0.0421307944996061,-0.1460031974165209,0.2423605518785381,-38.20577681610595,-9.259573154099696,3.3388169670378196
Central Arkansas Bears,TCU Horned Frogs,57,103,-46,0,0,-33.5,-23.882277867025977,37.34595027533739,-16.450765204168462,30.038468917951292,-0.0589786455193199,-0.0795381521815205,0.2296567248036278,-0.201385100055273,0.2038881099602713,-46.489234122119754,-9.478602078659549,2.741872059753172
Nicholls Colonels,Baylor Bears,56,85,-29,0,0,-12.666666666666666,-28.1588573592353,2.5062146102074223,-20.420669747160034,-3.860210987893837,-0.101937814125689,-0.1187775857392219,-0.0861629816988566,-0.1518935201919933,0.0826927233034751,-16.560458759266197,-1.3694294339586102,1.688136966838216
Texas Tech Red Raiders,TCU Horned Frogs,61,67,-6,0,0,-0.9871794871794872,-1.3536940141467966,6.282628358781764,-1.488003158366027,4.4246850209171384,0.0231024328575247,0.0166116008665991,0.0913634313479161,0.0153588323560729,-0.0392833002746173,-5.912688179283165,0.23226990517696083,-0.1365974816693693
Oklahoma State Cowboys,Kansas Jayhawks,67,69,-2,0,0,11.625,-7.120369835562485,-3.93777877899187,-7.102309192732335,-0.0011350853422982,-0.0187316215179609,-0.0182890102875277,0.0304305875286765,0.0138226180159282,-0.0644897568487918,-7.1011741073900385,0.4579529915265197,0.13301650571277404
Baylor Bears,Iowa State Cyclones,62,77,-15,0,0,14.205128205128208,5.299984116365039,9.830320837049795,5.666269789314583,9.75953941122222,-0.0059432289366729,0.0154436301230616,0.0723478218826065,0.1282130321017377,0.0760637745214123,-4.093269621907638,-0.31134953757612915,0.024327238462525613
Texas Longhorns,Oklahoma Sooners,70,69,1,0,0,16.214285714285715,8.215248133564927,-5.046737577199124,4.392681004165965,-6.1891014652969005,-0.0006560059519417,0.0055080249341735,-0.0091829170688854,0.0270941489058484,-0.1317810709369281,10.581782469462864,-1.3944786262474278,-0.006941712282119979
West Virginia Mountaineers,Kansas State Wildcats,76,82,-6,0,0,13.0989010989011,4.533984652077109,3.681056799277584,3.673015953680519,0.8131997787026677,0.0077375647455206,0.0075317341293441,0.0129371023536902,0.0393712407422592,-0.1103699385539424,2.859816174977853,-0.3156377355078762,0.022128012814178206
West Virginia Mountaineers,Oklahoma State Cowboys,60,67,-7,0,0,13.0989010989011,10.703718191898076,5.7947867199356295,5.4092339414084165,2.778217985306341,0.021654020339345,0.0313429452978998,-0.0213012116094921,0.101495184053359,-0.1024400778194857,2.631015956102077,-0.2695214792874054,0.05697207302657561
Kansas Jayhawks,Texas Tech Red Raiders,75,72,3,0,0,16.340659340659343,0.4476901931172818,-1.8777490572337996,5.305350428792863,-5.274336500550305,-0.0066830304776932,-0.0066213991092378,-0.0301068043957603,-0.0767059232639779,0.2053837551199981,10.579686929343168,2.172895829542462,-0.07070437019325278
Kansas State Wildcats,Texas Longhorns,116,103,13,0,0,11.1978021978022,-4.770685671761399,-0.980883813888994,-4.879252003324638,0.6276130205784511,-0.0194032805286079,-0.0122289569454021,0.0002973703642726,0.0565894208760976,0.0753844086053047,-5.5068650239030905,-0.41513176309617156,0.1068512468919707
Iowa State Cyclones,Oklahoma Sooners,63,60,3,0,0,16.48809523809524,4.119337172527267,-9.54036917096984,0.3334012463989637,-10.287409959601304,-0.0065749625222569,-0.0149286352350739,0.0080926938963499,-0.04552815005331,-0.1716977855521498,10.620811206000267,-1.8235697648377034,-0.06983143563541787
TCU Horned Frogs,Baylor Bears,88,87,1,0,0,17.670329670329668,-4.118118710317745,-8.898403500382216,-4.9374981002946186,-6.1478495379675735,-0.0191453314773146,-0.0227483295376055,-0.1467749630012192,-0.0136007826856046,-0.0703032100319316,1.210351437672955,-0.08509159133517212,-0.023172579478293005
Texas Longhorns,Oklahoma State Cowboys,56,46,10,0,0,16.214285714285715,10.940419211582366,3.094613734547039,6.615469991052535,1.3374051860252223,0.0333197361224323,0.0360401681139578,-0.034535684327455,0.005534522435002,-0.067454547870848,5.278064805027315,-0.356029475056153,0.17586372654060722
Iowa State Cyclones,TCU Horned Frogs,69,67,2,0,0,16.48809523809524,-1.1818654060472935,-0.9319173366675813,-0.7287716890199647,-3.6116898732546474,0.0250885604139876,0.0073046994145439,0.0744271411186127,-0.1146122494161331,-0.0057605644894807,2.8829181842346827,-0.01660723611818049,0.07232826703375528
Kansas State Wildcats,Baylor Bears,97,95,2,0,0,11.1978021978022,-5.9747588270887775,-6.317573057168076,-6.48624203487222,-5.033617896339365,-0.0075410950216197,-0.0072359268992162,-0.0893260624835692,0.0009986877335184,0.039237348699114,-1.4526241385328564,-0.05699711985236377,0.01095437665937473
Kansas Jayhawks,West Virginia Mountaineers,76,62,14,0,0,16.340659340659343,-3.5833483563355912,-1.8570079409437596,1.6930752513239185,-2.777082899964043,-0.0029223988213841,-0.0130539350103721,-0.0091293759191843,-0.1153178020692872,0.1669298346682775,4.470158151287961,0.7462027611355523,-0.013063584912724467
Oklahoma Sooners,Texas Tech Red Raiders,68,63,5,0,0,-6.0,-3.947508564427764,2.325823475520494,0.4258302229470985,2.2510350654295195,0.0085610900787198,0.0056217337830186,-0.0250289841256534,-0.0844429317188961,0.2052205213372864,-1.825204842482421,-0.3745694893215822,-0.01562574306860759
Oklahoma State Cowboys,Kansas State Wildcats,57,65,-8,0,0,11.625,-6.169733539820967,-2.113729920658045,-1.7362179877278976,-1.9650182066036737,-0.0139164555938243,-0.0238112111685556,0.0342383139631823,-0.0621239433110997,-0.0079298607344567,0.2288002188757758,-0.0018143538716981135,-0.0031840880858420143
Texas Tech Red Raiders,Iowa State Cyclones,50,84,-34,0,0,-0.9871794871794872,-0.1718286080995028,7.214545695449345,-0.7592314693460622,8.036374894171786,-0.0019861275564628,0.0093069014520552,0.0169362902293034,0.1299710817722061,-0.0335227357851366,-8.795606363517848,0.29485278819427496,0.01746919617438236
Oklahoma Sooners,Kansas Jayhawks,75,79,-4,0,0,-6.0,-4.395198757545046,4.203572532754293,-4.879520205845765,7.525371565979825,0.0152441205564131,0.0122431328922565,0.0050778202701068,-0.0077370084549182,-0.0001632337827116,-12.40489177182559,0.002024897408043093,-0.1891016656589662
Baylor Bears,West Virginia Mountaineers,83,78,5,0,0,14.205128205128208,1.4407741750116685,2.6365162578904915,2.8132260811917007,4.220418117636697,-0.0001964697239009,-0.0002958072301278,0.076388960129879,-0.0403699284757776,0.0711325898548283,-1.4071920364449966,-0.10009721397542254,0.0002764706308758937
TCU Horned Frogs,Texas Longhorns,75,79,-4,0,0,17.670329670329668,-2.9140455549903663,-3.5617142571031337,-3.3305080687470365,-0.4866186210497574,-0.0310075169843029,-0.0277413595837914,-0.0571515301533773,0.0419899504569746,-0.034156150125741,-2.843889447697279,0.09713631491655891,0.08818195035095318
West Virginia Mountaineers,Oklahoma Sooners,76,77,-1,0,0,13.0989010989011,7.978547113880637,-2.346564591810534,3.1864449545218463,-4.748288666015782,-0.0123217217350289,0.0008108021181155,0.0040515556490774,0.1230548105242054,-0.1667666008855658,7.934733620537628,-1.3232485548294792,-0.09776957971384305
Kansas State Wildcats,TCU Horned Frogs,68,82,-14,0,0,11.1978021978022,-1.8566401167710325,2.58083044321414,-1.548743934577601,1.1142316416282083,0.0116042364556949,0.0155124026383892,0.05744890051765,0.014599470419123,0.1095405587310456,-2.6629755762058114,-0.29170383250471266,-0.030901798262032612
Iowa State Cyclones,Kansas Jayhawks,60,62,-2,0,0,16.48809523809524,-0.275861585017779,-5.336796638215546,-4.546118959446801,-2.7620383936214807,0.0086691580341561,-0.0026855023428173,0.0131705141664568,-0.0532651585082282,-0.1718610193348615,-1.7840805658253205,0.30661390461825605,-0.015466476370806337
Oklahoma State Cowboys,Baylor Bears,58,74,-16,0,0,11.625,-12.144492366909745,-8.431302977826121,-8.222460022600117,-6.998636102943038,-0.021457550615444,-0.0310471380677719,-0.0550877485203868,-0.0611252555775813,0.0313074879646573,-1.2238239196570806,-0.038314852635523776,0.026260263700432877
Texas Tech Red Raiders,Texas Longhorns,70,72,-2,0,0,-0.9871794871794872,-4.267739569137163,2.7209141016786305,-4.8185112271130635,3.938066399867381,-0.0079050841267781,-0.0111297587171922,0.0342119011945388,0.0573487828130476,-0.0734394504003583,-8.756577626980445,0.6430782483135176,0.06922148280394336
Kansas Jayhawks,Kansas State Wildcats,82,83,-1,0,0,16.340659340659343,0.9506362957415178,1.8240488583338248,5.366091205004437,-1.9638831212613752,0.0048151659241365,-0.0055222008810279,0.0038077264345058,-0.0759465613270279,0.0565598961143351,7.329974326265814,0.4145825864143379,0.035295042600630544
Texas Longhorns,Iowa State Cyclones,67,78,-11,0,0,16.214285714285715,4.09591096103766,4.493631593770715,4.059279757767001,4.098308494304405,0.0059189565703152,0.0204366601692475,-0.0172756109652353,0.0726222989591585,0.0399167146152217,-0.0390287365374035,-0.0015578989381562114,-0.00023100939655916534
Baylor Bears,Texas Tech Red Raiders,81,74,7,0,0,14.205128205128208,5.471812724464542,2.6157751416004515,6.4255012586606455,1.723164517050435,-0.0039571013802101,0.0061367286710063,0.055411531653303,-0.0017580496704683,0.1095865103065489,4.70233674161021,0.5153126737993309,-0.018607623210438427
TCU Horned Frogs,West Virginia Mountaineers,65,74,-9,0,0,17.670329670329668,-2.6773445353060765,-6.261887242491724,-2.124272019102918,-1.927431420330876,-0.0193418012012156,-0.0230441367677334,-0.0703860028713402,-0.0539707111613823,0.0008293798228967,-0.1968405987720416,-0.00016325562094843623,0.003807251729777072
Oklahoma Sooners,Oklahoma State Cowboys,56,72,-16,0,0,-6.0,2.725171078017439,8.141351311746163,2.2227889868865702,7.526506651322123,0.033975742074374,0.0305321431797842,-0.0253527672585696,-0.0215596264708464,0.0643265230660801,-5.303717664435551,-0.3411697166772899,-0.18019774340216357
TCU Horned Frogs,Kansas Jayhawks,83,60,23,0,0,17.670329670329668,0.9060038210295148,-4.404879301547965,-3.817347270426836,0.8496514796331667,-0.0164194023798315,-0.0099902017573613,-0.0612566269521558,0.0613470909079049,-0.1661004548453808,-4.666998750060003,0.7751906151477902,0.07662933038340584
Texas Tech Red Raiders,Kansas State Wildcats,58,68,-10,0,0,-0.9871794871794872,0.5029461026242359,3.701797915567624,0.0607407762115741,3.31045337928893,0.0114981964018298,0.0010991982282099,0.0339145308302661,0.0007593619369499,-0.148823859005663,-3.249712603077354,0.48363477024931023,-0.03736583375968499
Iowa State Cyclones,Oklahoma State Cowboys,59,61,-2,0,0,16.48809523809524,6.844508250544706,-1.399017859223676,2.556190233285534,-2.7609033082791825,0.027400779552117,0.0156035079447103,-0.0172600733622196,-0.0670877765241564,-0.1073712624860697,5.317093541564718,-0.5709030463143313,0.1456925079903999
Baylor Bears,Oklahoma Sooners,62,60,2,0,0,14.205128205128208,9.419321288892306,0.2899516660799577,5.999671035713547,-0.5278705483790844,-0.0125181914589299,0.0005149948879876,0.0804405157789565,0.0826848820484277,-0.0956340110307374,6.527541584092631,-0.6242549838567119,-0.08171301530579814
Texas Longhorns,West Virginia Mountaineers,69,61,8,0,0,16.214285714285715,0.2367010196842898,-2.7001729853885905,1.206236049644119,-1.4408127992811188,0.0116657157830872,0.004697222816058,-0.0132344727179629,-0.0959606616183569,0.0349855299486377,2.6470488489252375,0.09260840677958083,0.030879719535509945
Kansas Jayhawks,Baylor Bears,69,75,-6,0,0,16.340659340659343,-5.02412253134726,-4.493524198834251,-1.1201508298677822,-6.99750101760074,-0.0027259290974831,-0.0127581277802442,-0.0855183360490633,-0.0749478735935095,0.0957972448134492,5.877350187732958,0.5630339547886258,-0.01602123989283903
Oklahoma Sooners,TCU Horned Frogs,52,79,-27,0,0,-6.0,-5.301202578574561,8.608451834302258,-1.0621729354189284,6.675720086346658,0.0316635229362446,0.0222333346496178,0.0663344472222627,-0.0690840993628231,0.1659372210626691,-7.737893021765586,-1.2840044649120006,-0.24500895317288168
Kansas State Wildcats,Iowa State Cyclones,76,80,-4,0,0,11.1978021978022,-0.6747747107237387,3.512747779881721,-0.8199722455576364,4.725921514882856,-0.0134843239582926,0.0082077032238453,-0.0169782406009627,0.1292117198352561,0.1153011232205264,-5.545893760440494,-0.6394477798404979,0.07478262810405319
Oklahoma State Cowboys,Texas Longhorns,75,89,-14,0,0,11.625,-10.940419211582366,-3.094613734547039,-6.615469991052535,-1.3374051860252223,-0.0333197361224323,-0.0360401681139578,0.034535684327455,-0.005534522435002,0.067454547870848,-5.278064805027315,-0.356029475056153,0.17586372654060722
West Virginia Mountaineers,Texas Tech Red Raiders,76,61,15,0,0,13.0989010989011,4.031038549452873,-0.0207411162900399,3.6122751774689448,-2.4972536005862622,-0.0037606316563091,0.0064325359011342,-0.0209774284765759,0.0386118788053093,0.0384539204517206,6.109528778055207,0.2349353336288327,-0.022975687327885866
Baylor Bears,Texas Longhorns,71,76,-5,0,0,14.205128205128208,1.204073155327379,5.336689243279082,1.606990031547582,5.661230916917816,-0.0118621855069882,-0.0049930300461858,0.0896234328478419,0.0555907331425792,0.0361470599061906,-4.054240885370234,-0.14654888815760506,0.048092157472277804
Iowa State Cyclones,Texas Tech Red Raiders,77,80,-3,0,0,16.48809523809524,0.1718286080995028,-7.214545695449345,0.7592314693460622,-8.036374894171786,0.0019861275564628,-0.0093069014520552,-0.0169362902293034,-0.1299710817722061,0.0335227357851366,8.795606363517848,0.29485278819427496,0.01746919617438236
Kansas State Wildcats,Kansas Jayhawks,78,90,-12,0,0,11.1978021978022,-0.9506362957415178,-1.8240488583338248,-5.366091205004437,1.9638831212613752,-0.0048151659241365,0.0055222008810279,-0.0038077264345058,0.0759465613270279,-0.0565598961143351,-7.329974326265814,0.4145825864143379,0.035295042600630544
West Virginia Mountaineers,TCU Horned Frogs,72,76,-4,0,0,13.0989010989011,2.6773445353060765,6.261887242491724,2.124272019102918,1.927431420330876,0.0193418012012156,0.0230441367677334,0.0703860028713402,0.0539707111613823,-0.0008293798228967,0.1968405987720416,-0.00016325562094843623,0.003807251729777072
Oklahoma State Cowboys,Oklahoma Sooners,71,61,10,0,0,11.625,-2.725171078017439,-8.141351311746163,-2.2227889868865702,-7.526506651322123,-0.033975742074374,-0.0305321431797842,0.0253527672585696,0.0215596264708464,-0.0643265230660801,5.303717664435551,-0.3411697166772899,-0.18019774340216357
Kansas Jayhawks,Iowa State Cyclones,53,68,-15,0,0,16.340659340659343,0.275861585017779,5.336796638215546,4.546118959446801,2.7620383936214807,-0.0086691580341561,0.0026855023428173,-0.0131705141664568,0.0532651585082282,0.1718610193348615,1.7840805658253205,0.30661390461825605,-0.015466476370806337
Texas Tech Red Raiders,Baylor Bears,62,89,-27,0,0,-0.9871794871794872,-5.471812724464542,-2.6157751416004515,-6.4255012586606455,-1.723164517050435,0.0039571013802101,-0.0061367286710063,-0.055411531653303,0.0017580496704683,-0.1095865103065489,-4.70233674161021,0.5153126737993309,-0.018607623210438427
TCU Horned Frogs,Oklahoma State Cowboys,73,79,-6,0,0,17.670329670329668,8.026373656592,-0.4671005225560947,3.2849619223054987,0.8507865649754649,0.0023122191381294,0.0082988085301664,-0.0916872144808323,0.0475244728919767,-0.1016106979965889,2.4341753573300355,-0.2473382571044011,0.005628346846781479
Texas Longhorns,Kansas State Wildcats,69,66,3,0,0,16.214285714285715,4.770685671761399,0.980883813888994,4.879252003324638,-0.6276130205784511,0.0194032805286079,0.0122289569454021,-0.0002973703642726,-0.0565894208760976,-0.0753844086053047,5.5068650239030905,-0.41513176309617156,0.1068512468919707
Oklahoma Sooners,West Virginia Mountaineers,61,93,-32,0,0,-6.0,-7.978547113880637,2.346564591810534,-3.1864449545218463,4.748288666015782,0.0123217217350289,-0.0008108021181155,-0.0040515556490774,-0.1230548105242054,0.1667666008855658,-7.934733620537628,-1.3232485548294792,-0.09776957971384305
Texas Longhorns,Kansas Jayhawks,80,88,-8,0,0,16.214285714285715,3.820049376019881,-0.8431650444448309,-0.4868392016797997,1.336270100682924,0.0145881146044714,0.0177511578264301,-0.0041050967987785,0.0193571404509302,-0.1319443047196398,-1.823109302362724,0.2405488893281572,-0.02659572743934532
TCU Horned Frogs,Kansas State Wildcats,61,82,-21,0,0,17.670329670329668,1.8566401167710325,-2.58083044321414,1.548743934577601,-1.1142316416282083,-0.0116042364556949,-0.0155124026383892,-0.05744890051765,-0.014599470419123,-0.1095405587310456,2.6629755762058114,-0.29170383250471266,-0.030901798262032612
Iowa State Cyclones,West Virginia Mountaineers,71,76,-5,0,0,16.48809523809524,-3.8592099413533703,-7.1938045791593055,-2.8530437081228825,-5.539121293585524,0.005746759212772,-0.0157394373531895,0.0040411382472724,-0.1685829605775154,-0.0049311846665839,2.686077585462641,-0.013245544602688081,0.015436241110477802
Texas Tech Red Raiders,Oklahoma State Cowboys,68,71,-3,0,0,-0.9871794871794872,6.672679642445203,5.8155278362256695,1.7969587639394715,5.275471585892603,0.0254146519956541,0.0249104093967655,-0.0003237831329162,0.0628833052480496,-0.1408939982712063,-3.47851282195313,0.4901015795226332,-0.0884051928323595
Oklahoma Sooners,Baylor Bears,72,82,-10,0,0,-6.0,-9.419321288892306,-0.2899516660799577,-5.999671035713547,0.5278705483790844,0.0125181914589299,-0.0005149948879876,-0.0804405157789565,-0.0826848820484277,0.0956340110307374,-6.527541584092631,-0.6242549838567119,-0.08171301530579814
West Virginia Mountaineers,Texas Longhorns,60,94,-34,0,0,13.0989010989011,-0.2367010196842898,2.7001729853885905,-1.206236049644119,1.4408127992811188,-0.0116657157830872,-0.004697222816058,0.0132344727179629,0.0959606616183569,-0.0349855299486377,-2.6470488489252375,0.09260840677958083,0.030879719535509945
Kansas Jayhawks,Oklahoma Sooners,78,55,23,0,0,16.340659340659343,4.395198757545046,-4.203572532754293,4.879520205845765,-7.525371565979825,-0.0152441205564131,-0.0122431328922565,-0.0050778202701068,0.0077370084549182,0.0001632337827116,12.40489177182559,0.002024897408043093,-0.1891016656589662
Baylor Bears,TCU Horned Frogs,72,68,4,0,0,14.205128205128208,4.118118710317745,8.898403500382216,4.9374981002946186,6.1478495379675735,0.0191453314773146,0.0227483295376055,0.1467749630012192,0.0136007826856046,0.0703032100319316,-1.210351437672955,-0.08509159133517212,-0.023172579478293005
Oklahoma State Cowboys,Iowa State Cyclones,64,56,8,0,0,11.625,-6.844508250544706,1.399017859223676,-2.556190233285534,2.7609033082791825,-0.027400779552117,-0.0156035079447103,0.0172600733622196,0.0670877765241564,0.1073712624860697,-5.317093541564718,-0.5709030463143313,0.1456925079903999
Kansas State Wildcats,Texas Tech Red Raiders,63,71,-8,0,0,11.1978021978022,-0.5029461026242359,-3.701797915567624,-0.0607407762115741,-3.31045337928893,-0.0114981964018298,-0.0010991982282099,-0.0339145308302661,-0.0007593619369499,0.148823859005663,3.249712603077354,0.48363477024931023,-0.03736583375968499
Texas Longhorns,Texas Tech Red Raiders,67,74,-7,0,0,16.214285714285715,4.267739569137163,-2.7209141016786305,4.8185112271130635,-3.938066399867381,0.0079050841267781,0.0111297587171922,-0.0342119011945388,-0.0573487828130476,0.0734394504003583,8.756577626980445,0.6430782483135176,0.06922148280394336
West Virginia Mountaineers,Baylor Bears,67,79,-12,0,0,13.0989010989011,-1.4407741750116685,-2.6365162578904915,-2.8132260811917007,-4.220418117636697,0.0001964697239009,0.0002958072301278,-0.076388960129879,0.0403699284757776,-0.0711325898548283,1.4071920364449966,-0.10009721397542254,0.0002764706308758937
Kansas State Wildcats,Oklahoma Sooners,65,79,-14,0,0,11.1978021978022,3.444562461803528,-6.027621391088118,-0.4865709991586726,-5.561488444718449,-0.0200592864805496,-0.0067209320112285,-0.0088855467046127,0.0836835697819461,-0.0563966623316234,5.074917445559775,-0.2862084055380994,-0.1017992229056225
Kansas Jayhawks,Oklahoma State Cowboys,87,76,11,0,0,16.340659340659343,7.120369835562485,3.93777877899187,7.102309192732335,0.0011350853422982,0.0187316215179609,0.0182890102875277,-0.0304305875286765,-0.0138226180159282,0.0644897568487918,7.1011741073900385,0.4579529915265197,0.13301650571277404
TCU Horned Frogs,Iowa State Cyclones,59,70,-11,0,0,17.670329670329668,1.1818654060472935,0.9319173366675813,0.7287716890199647,3.6116898732546474,-0.0250885604139876,-0.0073046994145439,-0.0744271411186127,0.1146122494161331,0.0057605644894807,-2.8829181842346827,-0.01660723611818049,0.07232826703375528
Texas Tech Red Raiders,West Virginia Mountaineers,78,72,6,0,0,-0.9871794871794872,-4.031038549452873,0.0207411162900399,-3.6122751774689448,2.4972536005862622,0.0037606316563091,-0.0064325359011342,0.0209774284765759,-0.0386118788053093,-0.0384539204517206,-6.109528778055207,0.2349353336288327,-0.022975687327885866
Oklahoma Sooners,Texas Longhorns,83,85,-2,0,0,-6.0,-8.215248133564927,5.046737577199124,-4.392681004165965,6.1891014652969005,0.0006560059519417,-0.0055080249341735,0.0091829170688854,-0.0270941489058484,0.1317810709369281,-10.581782469462864,-1.3944786262474278,-0.006941712282119979
Oklahoma State Cowboys,TCU Horned Frogs,75,100,-25,0,0,11.625,-8.026373656592,0.4671005225560947,-3.2849619223054987,-0.8507865649754649,-0.0023122191381294,-0.0082988085301664,0.0916872144808323,-0.0475244728919767,0.1016106979965889,-2.4341753573300355,-0.2473382571044011,0.005628346846781479
Iowa State Cyclones,Kansas State Wildcats,55,61,-6,0,0,16.48809523809524,0.6747747107237387,-3.512747779881721,0.8199722455576364,-4.725921514882856,0.0134843239582926,-0.0082077032238453,0.0169782406009627,-0.1292117198352561,-0.1153011232205264,5.545893760440494,-0.6394477798404979,0.07478262810405319
Baylor Bears,Kansas Jayhawks,71,87,-16,0,0,14.205128205128208,5.02412253134726,4.493524198834251,1.1201508298677822,6.99750101760074,0.0027259290974831,0.0127581277802442,0.0855183360490633,0.0749478735935095,-0.0957972448134492,-5.877350187732958,0.5630339547886258,-0.01602123989283903
Oklahoma State Cowboys,West Virginia Mountaineers,67,85,-18,0,0,11.625,-10.703718191898076,-5.7947867199356295,-5.4092339414084165,-2.778217985306341,-0.021654020339345,-0.0313429452978998,0.0213012116094921,-0.101495184053359,0.1024400778194857,-2.631015956102077,-0.2695214792874054,0.05697207302657561
Kansas Jayhawks,TCU Horned Frogs,63,58,5,0,0,16.340659340659343,-0.9060038210295148,4.404879301547965,3.817347270426836,-0.8496514796331667,0.0164194023798315,0.0099902017573613,0.0612566269521558,-0.0613470909079049,0.1661004548453808,4.666998750060003,0.7751906151477902,0.07662933038340584
Baylor Bears,Kansas State Wildcats,65,75,-10,0,0,14.205128205128208,5.9747588270887775,6.317573057168076,6.48624203487222,5.033617896339365,0.0075410950216197,0.0072359268992162,0.0893260624835692,-0.0009986877335184,-0.039237348699114,1.4526241385328564,-0.05699711985236377,0.01095437665937473
Texas Tech Red Raiders,Oklahoma Sooners,74,63,11,0,0,-0.9871794871794872,3.947508564427764,-2.325823475520494,-0.4258302229470985,-2.2510350654295195,-0.0085610900787198,-0.0056217337830186,0.0250289841256534,0.0844429317188961,-0.2052205213372864,1.825204842482421,-0.3745694893215822,-0.01562574306860759
Iowa State Cyclones,Texas Longhorns,54,72,-18,0,0,16.48809523809524,-4.09591096103766,-4.493631593770715,-4.059279757767001,-4.098308494304405,-0.0059189565703152,-0.0204366601692475,0.0172756109652353,-0.0726222989591585,-0.0399167146152217,0.0390287365374035,-0.0015578989381562114,-0.00023100939655916534
Oklahoma Sooners,Iowa State Cyclones,61,50,11,0,0,-6.0,-4.119337172527267,9.54036917096984,-0.3334012463989637,10.287409959601304,0.0065749625222569,0.0149286352350739,-0.0080926938963499,0.04552815005331,0.1716977855521498,-10.620811206000267,-1.8235697648377034,-0.06983143563541787
TCU Horned Frogs,Texas Tech Red Raiders,83,82,1,0,0,17.670329670329668,1.3536940141467966,-6.282628358781764,1.488003158366027,-4.4246850209171384,-0.0231024328575247,-0.0166116008665991,-0.0913634313479161,-0.0153588323560729,0.0392833002746173,5.912688179283165,0.23226990517696083,-0.1365974816693693
Kansas State Wildcats,Oklahoma State Cowboys,73,68,5,0,0,11.1978021978022,6.169733539820967,2.113729920658045,1.7362179877278976,1.9650182066036737,0.0139164555938243,0.0238112111685556,-0.0342383139631823,0.0621239433110997,0.0079298607344567,-0.2288002188757758,-0.0018143538716981135,-0.0031840880858420143
Texas Longhorns,Baylor Bears,72,81,-9,0,0,16.214285714285715,-1.204073155327379,-5.336689243279082,-1.606990031547582,-5.661230916917816,0.0118621855069882,0.0049930300461858,-0.0896234328478419,-0.0555907331425792,-0.0361470599061906,4.054240885370234,-0.14654888815760506,0.048092157472277804
